id,name_en,name_ja,country,country_code,abbreviation,gender,birthday,pro_year,handedness,weight,height,highest_singles_ranking,highest_doubles_ranking,sport_category_id,created_at,updated_at
sr:competitor:44553,,"ハーバート,ピエッレ・ウーゲス",フランス,FRA,HER,0,1991-03-18,2010,0,75,188,36,2,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:445651,,"コロジンスカ, ヤナ",Neutral,,KOL,1,2003-08-10,,0,,,212,443,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:448081,,"ノハ・アクゲ, ノマ",ドイツ,DEU,NOH,1,2003-12-02,,1,,,142,201,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:44834,,"ペグラ,ジェシカ",米国,USA,PEG,1,1994-02-24,2012,0,70,170,3,1,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:448613,,"フォークナー, ジバ",スロベニア,SVN,FAL,1,2002-07-07,,0,,,397,400,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:449767,,"ウォン,チャク・ラム・コールマン",香港、中国,HKG,WON,0,2004-06-06,,0,,,252,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:450283,,"ムペッシ・リカルド,ジョバンニ",フランス,FRA,MPE,0,2003-07-08,,0,,,194,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:450333,,"ケラー,ナディン",スイス,CHE,KEL,1,2000-05-13,,0,,,416,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:450343,,"ハシー,ジャイルズ",グレートブリテン及び北アイルランド連合王国,GBR,HUS,0,1997-05-26,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:450477,,"ナルディ, ルカ",イタリア,ITA,NAR,0,2003-08-06,,0,,,115,299,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:45139,,"パパミシェル,デスピナ",ギリシャ,GRC,PAP,1,1993-02-09,2008,0,,,143,93,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:45258,,"デ・ローア, ジョリス",ベルギー,BEL,DE,0,1993-04-21,2011,0,86,191,142,263,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:45545,,"プティンツェワ,ユリア",カザフスタン,KAZ,PUT,1,1995-01-07,2010,0,59,163,27,158,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:45584,,"ズ,リン",中国,CHN,ZHU,1,1994-01-28,2012,0,64,173,31,80,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:45605,,"チェ,ガブリエラ",ブラジル,BRA,GAB,1,1993-03-03,2011,1,58,164,221,109,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:457059,,"モンテス・デ・ラ・トーレ,イニャキ",スペイン,ESP,MON,0,2002-10-03,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:45835,,"ハンター, ストーム",オーストラリア,AUS,HUN,1,1994-08-11,2012,1,59,166,114,1,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:459013,,"カータル,ソネイ",グレートブリテン及び北アイルランド連合王国,GBR,KAR,1,2001-10-28,,0,,,195,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:45902,,"サスノヴィッチ,アリアクサンドラ",Neutral,,SAS,1,1994-03-22,2013,0,60,174,29,39,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:459201,,"パラン,ドミニク",チェコ,CZE,PAL,0,2000-09-30,,,,,280,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:46259,,"ヌークリスト,マクシミリアン",オーストリー,AUT,NEU,0,1991-07-22,,0,,,182,135,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:34:54.000000Z
sr:competitor:46273,,"ディヌ,クリスティーナ",ルーマニア,ROU,DIN,1,1993-01-18,2009,0,,,179,153,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46304,,"シュミェドロワ,アナ・カロリーナ",スロバキア,SVK,SCH,1,1994-09-13,2011,0,63,176,26,213,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46390,,"ウチヤマ,ヤスタカ",日本,JPN,UCH,0,1992-08-05,2011,0,78,183,78,102,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46391,,"ストラフ,ジャン・レナード",ドイツ,DEU,STR,0,1990-04-25,2009,0,92,196,21,21,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46428,,"マレッコワ,ジェシカ",チェコ,CZE,MAL,1,1994-08-16,2010,0,,,191,97,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46465,,"カダントゥ・イニャティク, アレクサンドラ",ルーマニア,ROU,CIA,1,1990-05-03,2005,0,56,170,59,101,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46528,,"ペリン,コニー",スイス,CHE,PER,1,1990-12-25,2008,0,65,174,134,108,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46591,,"パケ,クロエ",フランス,FRA,PAQ,1,1994-07-01,2010,0,,178,101,247,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46625,,"ライナ,アンキタ",インド,IND,RAI,1,1993-01-11,2009,0,,163,160,93,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:46651,,"メルニコワ,マリーナ",Neutral,,MEL,1,1989-02-05,2006,0,64,173,170,80,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:466689,,ボワソン・ロイス,フランス,FRA,BOI,1,2003-05-16,,,,,280,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:467035,,"ティモフィーバ,マリア",Neutral,,TIM,1,2003-11-18,2018,0,,,93,179,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:467037,,"クデルメトワ,ポリーナ",Neutral,,KUD,1,2003-06-04,,0,,,139,283,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47295,,"アンドレオッジ,ギド",アルゼンチン,ARG,AND,0,1991-08-05,2010,0,78,183,70,77,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:472975,,"ベルッシ,マッティア",イタリア,ITA,BEL,0,2001-06-01,,1,,,142,407,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:473609,,"クブカ,マルティナ",ポーランド,POL,KUB,1,2001-04-19,,0,,,355,182,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47603,,"モンティエロ,ティアゴ・ムーラ",ブラジル,BRA,MON,0,1994-05-31,2011,1,78,183,61,144,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:476218,,"カワグチ,ナツミ",日本,JPN,KAW,1,2002-06-28,,1,,,346,232,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:477182,,"カチマゾフ,アリベク",Neutral,,KAC,0,2002-08-17,,0,,,257,250,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47764,,"ブラーディ,リアム",グレートブリテン及び北アイルランド連合王国,GBR,BRO,0,1994-01-04,2014,1,78,183,93,217,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47767,,"ラマサイン,トリスタン",フランス,FRA,LAM,0,1993-03-05,2010,0,69,183,181,85,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47770,,"ファクソヴィクス,マートン",ハンガリー,HUN,FUC,0,1992-02-08,2010,0,82,188,31,189,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47775,,"ミン,グレイス",米国,USA,MIN,1,1994-05-06,2012,0,64,163,97,308,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47876,,"シニコワ,イサベラ",ブルガリア,BGR,SHI,1,1991-10-25,2009,0,56,184,133,159,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47975,,"ハンフマン,ヤンニク",ドイツ,DEU,HAN,0,1991-11-13,2015,0,86,193,45,240,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:47985,,"マルシンケヴィカ,ディアナ",ラトビア,LVA,MAR,1,1992-08-03,2008,0,,170,196,146,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:48318,,"マルティンコワ,テレサ",チェコ,CZE,MAR,1,1994-10-24,2011,0,64,179,40,77,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:48455,,"ゴルビッチ,ヴィクトリア",スイス,CHE,GOL,1,1992-10-16,2010,0,56,169,35,61,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:48486,,"ゴルゴッゼ,エカテリン",ジョージア,GEO,GOR,1,1991-12-03,,1,,,108,43,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:48583,,"コズロワ, カテリナ",ウクライナ,UKR,BAI,1,1994-02-20,2009,0,51,175,62,139,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:48599,,"シュウォーツマン, ディエゴ",アルゼンチン,ARG,SWM,0,1992-08-16,2010,0,64,170,8,39,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:48626,,"ジウスティーノ,ロレンソ",イタリア,ITA,GIU,0,1991-09-10,2008,0,80,183,127,311,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:48632,,"ダニエル,タロ",日本,JPN,DAN,0,1993-01-27,2010,0,80,191,64,351,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:49171,,"パリザス・ディアス,ヌリア",スペイン,ESP,PAR,1,1991-07-15,2008,0,,,45,320,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:49172,,"ドズムール,ダミール",ボスニア・ヘルツェゴビナ,BIH,DZU,0,1992-05-20,2011,0,68,175,23,117,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:49283,,"ゲラシモフ,エゴール",Neutral,,GER,0,1992-11-11,2010,0,85,196,65,263,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:49358,,"ケルコーヴ,レスリー",オランダ,NLD,PAK,1,1991-11-04,2010,0,55,172,135,58,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:49417,,"トゥ, リー",オーストラリア,AUS,トゥリ,0,1996-05-27,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:496346,,"ストリッカー, ドミニク",スイス,CHE,STR,0,2002-08-16,,1,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:496372,,"ケヴァーマンス,アヌーク",オランダ,NLD,KOE,1,2004-01-02,,0,,,387,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:49660,,"ペリウォ,フィリップ",ポーランド,POL,PEL,0,1994-01-30,2013,0,72,180,161,321,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:49663,,"エスコフィア,アントイン",フランス,FRA,ESC,0,1992-02-29,,0,78,185,135,256,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:498580,,"アボイアン,ヴァレリオ",アルゼンチン,ARG,ABO,0,2002-06-14,,1,,,424,304,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:499098,,"伊藤, あおい",日本,JPN,ITO,1,2004-05-21,,0,,,289,207,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:499100,,"コダット,トビー・アレックス",米国,USA,KOD,0,2003-01-13,,0,,,311,366,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:499484,,"モンゴメリー,ロビン",米国,USA,MON,1,2004-09-05,,1,,,143,119,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:499486,,"スコット,カトリーナ",米国,USA,SCO,1,2004-06-11,,0,,,149,,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:50064,,"ダン,ケイティ",グレートブリテン及び北アイルランド連合王国,GBR,DUN,1,1995-02-16,2013,0,64,178,212,135,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:501140,,"クリムビコワ, リンダ",チェコ,CZE,KLI,1,2004-06-18,,0,,,284,408,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:50139,,"ゴンボス,ノルバート",スロバキア,SVK,GOM,0,1990-08-13,2009,0,86,193,80,238,1,2024-03-31T16:17:11.000000Z,2024-04-06T16:38:13.000000Z
sr:competitor:501414,,"ジル,フェリックス",グレートブリテン及び北アイルランド連合王国,GBR,GIL,0,2002-06-01,,1,,,368,459,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:501672,,"スヴァジャ,ザカリー",米国,USA,SVA,0,2002-11-29,,,,,139,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:50361,,"キーク,アリー",米国,USA,KII,1,1995-06-30,2015,0,62,170,126,214,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:503814,,"モチズキ,シンタロウ",日本,JPN,MOC,0,2003-06-02,,0,,,129,371,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:504238,,"シエラ, ソラナ",アルゼンチン,ARG,SIE,1,2004-06-17,,0,,,164,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:505466,,"セクリッチ, フィリプ",オーストラリア,AUS,SEK,0,2003-09-05,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:505550,,"アルナルディ,マッテオ",イタリア,ITA,ARN,0,2001-02-22,,0,,,41,286,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:505970,,"ジャニセヘビッチ,セレーナ",フランス,FRA,JAN,1,2002-07-23,,0,,,171,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:506300,,"ブエノ,ゴンサロ",ペルー,PER,BUE,0,2004-04-03,,0,,,374,407,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:50641,,ヴェキッチ、ドナ,クロアチア,HRV,VEK,1,1996-06-28,2012,0,64,179,19,171,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:50643,,"ルーカス,テナ",クロアチア,HRV,LUK,1,1995-05-10,2011,0,,,200,257,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:50655,,"フリードサム,アナ・レナ",ドイツ,DEU,FRI,1,1994-02-01,2011,0,68,174,45,34,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:50847,,"イェフセイェフ,デニス",カザフスタン,KAZ,YEV,0,1993-05-22,,0,,,190,247,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:508498,,"レーベルグ, マックス・ハンス",ドイツ,DEU,REH,0,2003-09-13,,0,,,382,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:50901,,"ポプコ,ドミトリー",カザフスタン,KAZ,POP,0,1996-10-24,2012,0,85,191,162,304,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:50915,,"プリペチ,ペアントラン",タイ,THA,PLI,1,1992-11-15,2010,0,64,169,175,100,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51009,,"クズマコフ,ディミター",ブルガリア,BGR,KUZ,0,1993-07-28,2009,0,72,183,159,438,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51100,,"ロカ・バタージャ,オリオル",スペイン,ESP,ROC,0,1993-04-30,,0,75,173,187,128,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51141,,"カルバレス・バエナ,ロベルト",スペイン,ESP,CAR,0,1993-03-23,2011,0,77,183,49,127,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:511932,,"コヴァレワ, アナスタシア",Neutral,,KOV,1,2002-07-09,,0,,,421,411,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51293,,スビトリナ、エリナ,ウクライナ,UKR,SVI,1,1994-09-12,2010,0,60,174,3,108,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51309,,"シド・スベルヴィ,ロベルト",ドミニカ共和国,DOM,CID,0,1993-08-30,,0,82,193,211,262,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51315,,"アンデルソン,ロビン",米国,USA,AND,1,1993-04-12,,0,,,137,181,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51345,,"ダム,マーティン",米国,USA,DAMM,0,2003-09-30,,1,,,256,303,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51387,,"タウンセンド,タイラー",米国,USA,TOW,1,1996-04-16,2012,1,77,170,61,5,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51392,,"ヴィケリー,サチア",米国,USA,VIC,1,1995-05-11,2013,0,58,163,73,225,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51477,,ミトゥ・クリスティナ・アンドレア,ルーマニア,ROU,MIT,1,1991-09-22,2006,0,60,175,68,69,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:515432,,"ルジェーリ, ジェニファー",イタリア,ITA,RUG,1,2003-07-23,,0,,,452,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:515478,,"サケラライディス,ステファノス",ギリシャ,GRC,SAK,0,2004-09-13,,0,,,396,285,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:515510,,"ヘイデ,グスタヴォ",ブラジル,BRA,HEI,0,2002-02-28,,0,,,232,197,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51651,,"ロサテッロ,カミーラ",イタリア,ITA,ROS,1,1995-05-28,,0,,,225,79,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:516848,,"ビックネル,ブライス",ジャマイカ,JAM,BIC,0,2001-11-26,,0,,,398,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:517028,,"バレナ, アレックス",アルゼンチン,ARG,BAR,0,2002-10-10,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:517296,,"ファレイ,アリオナ",Neutral,,FAL,1,2004-03-29,,0,,,197,472,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51839,,"アルベス, カロリーナ",ブラジル,BRA,ROA,1,1996-04-23,,0,,170,165,110,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:518838,,ヤン・ヤ・イ,台湾,TPE,YAN,1,2004-05-30,,0,,,203,289,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:51943,,"ストラフコワ,ヴァレリヤ",ウクライナ,UKR,STR,1,1995-06-09,,0,,,231,103,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52025,,"ワン,ヤファン",中国,CHN,WAN,1,1994-04-30,2014,0,62,170,47,49,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52069,,"ナカガワ,ナオキ",日本,JPN,NAK,0,1996-11-19,,0,,,334,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52183,,"バーラ,イリーナ",ルーマニア,ROU,BARA,1,1995-03-18,2011,0,,164,104,56,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52229,,"コヴィニッチ,ダンカ",モンテネグロ,MNE,KOV,1,1994-11-18,2010,0,67,169,46,67,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52273,,"ブラディー,ジェニファー",米国,USA,BRA,1,1995-04-12,2015,0,68,178,13,44,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52276,,"クルガー,ミッチェル",米国,USA,KRU,0,1994-01-12,2012,0,82,188,135,173,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:522848,,"ロケッティ,ソフィア",イタリア,ITA,ROC,1,2002-08-23,,0,,,446,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52388,,"ヘッセ,アマンディン",フランス,FRA,HES,1,1993-01-16,2007,0,55,164,154,108,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52533,,"ヤクポヴィッチ,ダリア",スロベニア,SVN,JAK,1,1991-03-24,2008,0,,,69,38,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:52691,,"チョウ,キャロル",カナダ,CAN,ZHA,1,1995-06-20,2016,0,,168,131,157,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:526975,,"フルヴィルトワ,リンダ",チェコ,CZE,FRU,1,2005-05-01,,0,,,49,187,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:530317,,"リンコン, ダニエル",スペイン,ESP,RIN,0,2003-01-07,,,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:53183,,"イルケル,セム",トルコ,TUR,ILK,0,1995-08-21,2013,0,85,185,144,299,1,2024-03-31T16:17:11.000000Z,2024-04-06T17:36:30.000000Z
sr:competitor:53288,,"シルバ,エデン",グレートブリテン及び北アイルランド連合王国,GBR,SIL,1,1996-03-14,,0,62,175,298,126,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:534043,,"ダルデリ, ルシアーノ",イタリア,ITA,DAR,0,2002-02-14,,0,,,124,104,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:534045,,"ギブソン, タリア",オーストラリア,AUS,GIB,1,2004-06-18,,0,,,184,159,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:53483,,"マスール,ダニエル",ドイツ,DEU,MAS,0,1994-11-06,2013,0,79,183,176,149,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:53789,,"タート,ハリエット",グレートブリテン及び北アイルランド連合王国,GBR,DAR,1,1996-07-28,2012,0,58,172,84,91,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:539343,,"キム, ジェローム",スイス,CHE,KYM,0,2003-02-12,,,,,348,330,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:540271,,"マヨ, アイダン",米国,USA,MAY,0,2003-05-14,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54171,,"ベノート,マリー",ベルギー,BEL,BEN,1,1995-03-16,,1,,,188,208,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54259,,"ボナヴェンチュア,イサリン",ベルギー,BEL,BON,1,1994-08-29,2009,1,,178,81,57,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54387,,"モット, ブレイク",オーストラリア,AUS,MOT,0,1996-04-21,,0,76,183,220,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54397,,"ティグ,パトシリシア・マリア",ルーマニア,ROU,TIG,1,1994-07-27,2012,0,,175,56,155,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:545583,,"ティアン,ファングラン",中国,CHN,TIA,1,2003-08-10,,0,,,452,456,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54573,,"コリア,フェデリコ",アルゼンチン,ARG,COR,0,1992-03-09,2010,0,73,180,49,238,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54733,,"ボナディオ,リカルド",イタリア,ITA,BON,0,1993-07-13,,0,81,180,164,278,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54903,,"カルロフスキー,エフゲニー",Neutral,,KAR,0,1994-08-07,,0,85,191,211,222,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54955,,"コッペヤン,キマー",ベルギー,BEL,COP,0,1994-02-07,2014,0,68,180,97,235,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:54975,,"カサノバ,エルナン",アルゼンチン,ARG,CAS,0,1994-02-06,,0,76,178,221,160,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:549759,,"クルガー,アシュリン",米国,USA,KRU,1,2004-05-07,,0,,,70,106,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:55067,,"マリー, ジュール",フランス,FRA,MAR,0,1991-09-01,2011,0,75,185,226,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:55309,,"リー, ガブリエラ",ルーマニア,ROU,LEE,1,1995-08-23,,1,,,136,229,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:55401,,ジャビュール・オンス,チュニジア,TUN,JAB,1,1994-08-28,2010,0,66,167,2,116,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:55787,,"オリーボ,レンソ",アルゼンチン,ARG,OLI,0,1992-03-15,2009,0,73,178,78,148,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
sr:competitor:558766,,"キムヒ, オレル",イスラエル,ISR,KIM,0,2003-08-19,,0,,,,,1,2024-03-31T16:17:11.000000Z,2024-04-07T16:59:58.000000Z
